X,Y
-1.7145460566641995,-1.5132978037259788
1.5226138042646131,-1.3353799949416376
-0.8791499635212799,-0.4725776682712733
0.1650951529073692,-0.7159581149932718
-0.7747254518784149,-0.5488190606009145
1.1049157576931536,1.8306744434566777
-0.4614519169498202,0.43580997075677236
1.1049157576931536,-0.7206816803985391
-0.2526028936640903,-0.5098110504259661
0.687217711121694,0.5432685384247059
-0.2526028936640903,0.4572635359008392
0.7916422227645586,-1.3446577585585158
-0.7747254518784149,0.5657001115876226
1.2093402693360185,1.903187446237862
-1.4012725217356046,-1.4745159733775284
0.687217711121694,-1.3738924207021777
-0.9835744751641449,-1.48301548682029
1.000491246050289,-0.7449250399189395
-0.5658764285926852,-1.4850245430826776
0.687217711121694,-0.10666830434970566
-0.9835744751641449,-0.07552997817577344
1.1049157576931536,1.7755344687378118
-1.08799898680701,-0.46126003889901696
1.000491246050289,0.5681757836861655
-0.6703009402355502,-1.4784716271137484
1.000491246050289,-1.3302654367489521
-0.7747254518784149,-1.491346355926557
0.47836868783596415,0.6559433451305053
-0.8791499635212799,-0.5236599195501697
1.2093402693360185,1.870262013018774
-0.7747254518784149,1.0405542954823266
1.4181892926217485,-0.10897573609387848
-1.1924234984498747,0.49783979120614774
1.3137647809788835,1.9234899992118824
-1.08799898680701,-0.9630923654008456
1.3137647809788835,-1.3297423858949176
-0.7747254518784149,-0.42960130348596454
0.896066734407424,-1.363192330857658
-0.5658764285926852,-1.0180400982301
0.47836868783596415,-0.09996770072622628
-0.7747254518784149,-1.505468872816449
1.2093402693360185,-0.09950860329611805
-0.6703009402355502,-1.4818247285184327
1.1049157576931536,-0.07490654481935068
-0.5658764285926852,-0.06168450611900879
1.000491246050289,-0.6780217305394936
-0.6703009402355502,0.5337682688843538
1.4181892926217485,1.1533174719527457
-0.5658764285926852,-1.0077152349215688
0.896066734407424,-0.7528705509596881
-0.8791499635212799,1.1349169202340241
1.2093402693360185,1.9394287557661158
-1.1924234984498747,-0.9930252099271265
0.687217711121694,-0.6822044090568029
-0.8791499635212799,0.481120121319015
1.4181892926217485,-0.6706520933390727
-0.8791499635212799,-0.5106084303838853
0.7916422227645586,0.6002921797114851
-0.5658764285926852,0.5006932709104166
1.2093402693360185,-0.7487388416551927
-0.7747254518784149,-1.0203739153616522
1.2093402693360185,-0.05350973888083841
-1.1924234984498747,-0.4987108946630633
1.3137647809788835,-1.3445127863966466
-1.08799898680701,1.0307273482837858
1.6270383159074784,-0.7251347714207641
-0.9835744751641449,1.156932268963831
0.687217711121694,-0.1279002781108405
-0.7747254518784149,0.4993483589004213
0.7916422227645586,1.8953459886138657
-0.7747254518784149,-1.0292687696431664
0.687217711121694,0.6464431353949743
-0.9835744751641449,1.08073686220263
0.687217711121694,-0.7108318150094914
-0.9835744751641449,-1.5042724800044545
1.2093402693360185,1.1150703971363012
-1.2968480100927395,-1.0348476579748975
1.2093402693360185,-1.3616741357423974
-0.35702740530695526,0.8908869466015717
1.3137647809788835,-0.7226094317041312
-0.9835744751641449,0.9427669307351153
0.687217711121694,0.6680040454171298
-1.08799898680701,0.002939963663762664
1.4181892926217485,1.9720554465208993
-0.8791499635212799,-1.0112071773385995
0.7916422227645586,-0.05618162305139085
-0.7747254518784149,-1.4951474078871596
1.2093402693360185,-0.06557886140937887
-0.8791499635212799,-0.9728093141435729
0.7916422227645586,1.9564255261689463
-1.08799898680701,-0.9648650603520365
0.687217711121694,1.8457739945271185
-1.1924234984498747,-0.9825884954145349
0.7916422227645586,1.180968897530678
-1.5056970333784696,-0.5537747301268768
1.1049157576931536,0.5378056546783189
-0.9835744751641449,0.048267948365001326
0.5827931994788291,-1.3436293303735538
-0.8791499635212799,1.074742729686617
0.687217711121694,1.8765101628798453
-0.4614519169498202,-0.9959026415915502
0.37394417619309916,0.5488848059301602
-1.2968480100927395,-0.42354830895140894
1.1049157576931536,-0.6777310632494711
-1.08799898680701,-0.9870505491404489
0.2695196645502342,0.5342971154205647
-0.5658764285926852,0.4506424011171079
0.687217711121694,1.3471408459484568
-0.8791499635212799,0.9577320890722931
1.000491246050289,1.7625052714148486
-1.2968480100927395,-0.04735122980289028
0.7916422227645586,-0.03335713480921053
-1.08799898680701,-0.43184214673222
1.000491246050289,-0.07758151545552419
-0.8791499635212799,1.082044774449514
1.000491246050289,0.5284470424482256
-1.08799898680701,0.6012307321647035
1.3137647809788835,-1.3304736437881703
-0.9835744751641449,-0.08096162493251433
0.5827931994788291,1.8798680216311057
-0.8791499635212799,-1.5072603423234727
1.1049157576931536,-1.3702546076437525
-1.6101215450213344,-0.46055890856516046
0.896066734407424,-1.3319417153866777
-1.1924234984498747,0.45656038897519374
0.896066734407424,-1.3492254753574964
-0.7747254518784149,-0.0017090701065369902
0.7916422227645586,1.2452672947050005
-1.5056970333784696,-1.504241941931121
1.1049157576931536,-0.6966509241884813
-0.8791499635212799,-0.4538284995479241
1.1049157576931536,1.165872380551209
-0.4614519169498202,-0.957686011694887
0.7916422227645586,-1.3421665114315313
-1.4012725217356046,-1.4911058087376279
1.000491246050289,-0.7280365633637919
-0.9835744751641449,-1.4955480767004612
0.7916422227645586,-0.7128032703409064
-1.7145460566641995,-0.48065417346775124
0.687217711121694,-1.3427128759628524
-0.5658764285926852,-0.5424594301317263
1.5226138042646131,0.00020229675732421522
-0.5658764285926852,0.5757104746389157
0.7916422227645586,1.1595661846538965
-1.08799898680701,-0.4805529987906443
0.5827931994788291,-1.3519471399941563
-0.7747254518784149,-0.42118060606671476
0.7916422227645586,1.8385955350330183
-0.4614519169498202,-0.9794544769991613
0.896066734407424,-0.7131216279733769
-0.35702740530695526,-0.5362181915521664
0.5827931994788291,-1.3321414898104107
-1.4012725217356046,0.04394915121758223
0.687217711121694,1.1797412141345562
-1.08799898680701,0.4350274873775122
0.687217711121694,1.7840118304341541
-1.2968480100927395,-0.03744682378180039
1.3137647809788835,-0.1158802836070134
-0.9835744751641449,-0.48801135781184074
1.5226138042646131,-1.3698825376122092
-0.7747254518784149,1.155986284767408
1.2093402693360185,1.2653667875373347
-0.8791499635212799,-1.5184913187968112
1.1049157576931536,-0.0032876574713198896
-0.9835744751641449,-1.4747709213707747
0.896066734407424,1.1205787295816787
-0.9835744751641449,-1.4826218495225743
1.3137647809788835,1.7566520249786373
-0.8791499635212799,1.1399780694015311
1.1049157576931536,-1.3471747141484762
-0.8791499635212799,0.5829805573333364
0.7916422227645586,-0.7543443260785995
-0.8791499635212799,0.010787873440268093
0.687217711121694,1.272368474480358
-0.6703009402355502,-0.4943383246538954
0.37394417619309916,0.6411810993248476
-1.5056970333784696,0.49265986942683176
1.1049157576931536,-1.3328064242613171
-1.4012725217356046,1.0392039568927256
0.896066734407424,-1.3307289248734198
-1.08799898680701,0.45717159115831246
0.687217711121694,1.335946137058393
-1.08799898680701,-1.4742642264239885
0.896066734407424,1.8600718091296924
-0.35702740530695526,0.5941087672784188
0.47836868783596415,-1.3538163624971193
-0.4614519169498202,0.875169968831152
0.47836868783596415,0.5792358615213062
-0.9835744751641449,0.539671303992758
0.7916422227645586,1.2034359515888056
-0.8791499635212799,-1.4952321393015995
1.2093402693360185,-0.6761605588079456
-1.1924234984498747,1.0963557717533912
0.896066734407424,1.9753086916783977
-0.35702740530695526,-1.4844598484348712
0.37394417619309916,-1.339516476906645
-0.9835744751641449,0.008149997409783189
1.5226138042646131,-1.3641868311686276
-0.4614519169498202,-0.9638860094530377
0.5827931994788291,-0.06572212461789309
-0.6703009402355502,1.0376903212905315
1.1049157576931536,-0.03979797673284824
-0.4614519169498202,-0.05643109418837046
1.3137647809788835,-0.7130392321760054
-0.9835744751641449,-0.9642653712877041
0.896066734407424,-1.3608694875166856
-1.5056970333784696,-1.484736299140466
0.687217711121694,-0.08533428941522568
-0.6703009402355502,0.4581770094473457
